section,depth,name,namespace,compiles,verdict,blocker_kind,blocker,blocker_detail,test_args,interp_ms,compiled_ms,compiled_over_interp,direct_callees,hash
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.getModifiedTime,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.stat,There is no variable named: Stdlib.Cli.File.getModifiedTime,,,,,1,ad94107f87727cec65aa593a558706106a7b88e89f284077003fe907e2d9917f
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.readBytes,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.fdClose,There is no variable named: Stdlib.Cli.File.readBytes,,,,,4,16ba4be97a1152afbd40f251f53c6e143a3d832210567b56df249184d58da48a
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.readTailChunks,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.fdSeekFromStart,There is no variable named: Stdlib.Cli.File.readTailChunks,,,,,7,e95a736056ca51035855a86c9e7d459aa88e46876f9a31875133cfc9955f411a
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.readText,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.fdClose,There is no variable named: Stdlib.Cli.File.readText,,,,,5,9261ef395282e019a77bb4db877e745fe929cc25edacac796972bbc92d512e8e
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.size,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.stat,There is no variable named: Stdlib.Cli.File.size,,,,,1,720efb33f6a9f0a8f9c01a6a92b7dd7d15857497ff3f17d7e7e76badf7119f9b
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.withLock,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.fdClose,There is no variable named: Stdlib.Cli.File.withLock,,,,,6,b5861b17b7aef0fb0e9cfc1b62e4f4ddf54ce260bfcc65cd83bc0db9554eee12
5 blocked by a callee,2,Darklang.Stdlib.Cli.File.writeText,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.fdClose,There is no variable named: Stdlib.Cli.File.writeText,,,,,8,8dc07e57527331736787e20ddb2bc8aaa9645010cb8d7d554a5e96bb1aeac592
5 blocked by a callee,2,Darklang.Stdlib.Cli.Fish.addAlias,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.readFile,There is no variable named: Stdlib.Cli.Fish.addAlias,,,,,3,8275d29d70dc886b7647ba80b47976eefd48c4d543eb0e37369b92001c673d5a
5 blocked by a callee,2,Darklang.Stdlib.Cli.Fish.addToPath,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.readFile,There is no variable named: Stdlib.Cli.Fish.addToPath,,,,,3,8fb52cfdd2ceee95b7abf42a5ad43598485261ce90bb2ce829129a4226d15af3
5 blocked by a callee,2,Darklang.Stdlib.Cli.Fish.deleteAlias,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.FileError.toString,There is no variable named: Stdlib.Cli.Fish.deleteAlias,,,,,8,b7087a2958b779ba2e585c231cc0bd6d269366306d65ec5b2c85bb5109d619b6
5 blocked by a callee,2,Darklang.Stdlib.Cli.Posix.isDirectory,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.stat,There is no variable named: Stdlib.Cli.Posix.isDirectory,,,,,2,13117a877bb30ce4dc2b6f2f3e953813f4badfe7f8ccf41de5f0bc8dcd0c9479
5 blocked by a callee,2,Darklang.Stdlib.Cli.Shim.script,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Sys.currentExecutablePath,There is no variable named: Stdlib.Cli.Shim.script,,,,,1,0693b8937a211774607e2cffb73966a415652c6f1dc600503fc3531a8f5b9135
5 blocked by a callee,2,Darklang.Stdlib.Cli.Stdin.readSecret,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Stdin.readLine,There is no variable named: Stdlib.Cli.Stdin.readSecret,,,,,8,828089c12108e4b8c949dc1c537ec98e3811f7e9cd7293ce81b2906a93f3255c
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.Frame.changedRows,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Frame.changedRowsFrom,There is no variable named: Stdlib.Cli.Tui.Frame.changedRows,,,,,1,dd0d976c85b575b21ce5445607d8327dbbc82645c627a69c10722db4359096ed
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.Frame.fullRedrawRows,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Frame.fullRedrawRowsFrom,There is no variable named: Stdlib.Cli.Tui.Frame.fullRedrawRows,,,,,1,865ddb7041a1d92a5acaa0bbda36af54559cd97cb810ce07f45646215ac76a9b
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.InlineFrame.finishAtCursor,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.InlineFrame.moveRows,There is no variable named: Stdlib.Cli.Tui.InlineFrame.finishAtCursor,,,,,4,1c7acc335ab3546cd79ce4aafcb9cb81ddfe2b55c1f0737d961855b83052e08d
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.TerminalSession.currentSize,Darklang.Stdlib,no,no-compile,callee,Darklang.Cli.Terminal.getSize,There is no variable named: Stdlib.Cli.Tui.TerminalSession.currentSize,,,,,2,ccc4b3e3502a1af0ca2ed5c2fd9a7c02adbf7e8e02ea817a8219bd7f4204cf93
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.TerminalSession.stop,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.TerminalSession.disarmRestoreGuard,There is no variable named: Stdlib.Cli.Tui.TerminalSession.stop,,,,,3,51b8ac841653b8fa0847eaf7bb6ee98072c91c88ca36e6c19abe3374732555a1
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.TerminalSupport.current,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.TerminalSupport.currentFacts,There is no variable named: Stdlib.Cli.Tui.TerminalSupport.current,,,,,2,d9b8224e80875896a6fc2ed1ddc928977df95d6d5e84be09b64746b0af539771
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.Text.fitToWidth,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,There is no variable named: Stdlib.Cli.Tui.Text.fitToWidth,,,,,4,4ff70a8cbe581362ddbaacb53a006e92dc7d815c2df1fa668ae647bd5db1928d
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.Text.normalizeToWidth,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.inspect,There is no variable named: Stdlib.Cli.Tui.Text.normalizeToWidth,,,,,4,a82099606a8fed2b8c889fffa8d5b41ea0083722859e01a29c2951784a119e8a
5 blocked by a callee,2,Darklang.Stdlib.Cli.Tui.Text.splitLongWord,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.String.displayWidth,There is no variable named: Stdlib.Cli.Tui.Text.splitLongWord,,,,,6,19b250ab7e8fb998aa76054768b14a825588b968164668a4dbd70c2baa73ea70
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Canvas.composeRow,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.styledWidth,There is no variable named: Stdlib.Cli.UI.Canvas.composeRow,,,,,6,7f6dd542ee9353496e99ab8ce4038a9c455b552c8e24d60708392ebaffdcc4d8
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Chrome.bodyRegion,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Chrome.helpRows,There is no variable named: Stdlib.Cli.UI.Chrome.bodyRegion,,,,,3,b72e5b9c6df9e4996f5b06103dac3a945ca2d7358746aa4442e536dc6b3c4558
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Chrome.footBar,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Chrome.toneStyle,There is no variable named: Stdlib.Cli.UI.Chrome.footBar,,,,,2,af47c2c54484b55257386a0872e3e12cee11a93638ec329d43b4f8ecd7c35d4f
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.backspace,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.backspace,,,,,9,3421a70c53df39bb003d23753dff69138aa8da0e40e6c3143ec377acdf77c039
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.clampCol,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.clampCol,,,,,3,2a5f8537c11c83dbb6616cd45349060f6167c8c245214a7f343542daa2a160b3
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.deleteForward,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.deleteForward,,,,,10,778d6824ebc673d66abc162a627881b318301c4df51d4f39b62675298d58432e
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.insertChar,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.insertChar,,,,,4,f6cdc0700f7070b4d41c840634baa49c7d2868a1350bd376b5e839c4dffb4e7b
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.killToLineEnd,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.killToLineEnd,,,,,3,f02ea9603b801abcce1fc40233673753d654ed13d76f3af837d00c0d0eb95ce6
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.moveLineEnd,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.moveLineEnd,,,,,2,73014025dafd85e6c30e980f3e12ab5df6b8875f20e9270150a2cdf714dce7ae
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.moveRight,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.moveRight,,,,,3,5e2dcb8d30bd8b924fcde1b47ac526b497b76efd76ddb5ac9153fe05e28a031a
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Editor.newline,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Editor.currentLine,There is no variable named: Stdlib.Cli.UI.Editor.newline,,,,,5,b4577ec9b301a4ae232466de99c8e2cb5a78384d554adf8e1d62b72f734009ed
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Layout.at,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,There is no variable named: Stdlib.Cli.UI.Layout.at,,,,,3,a903f07e83bb4fb2b82e1d485d541c10c5035d522618865638e20c035272033b
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Picker.moveTo,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Picker.count,There is no variable named: Stdlib.Cli.UI.Picker.moveTo,,,,,3,a05496ed047b68ee9ccc418ccba0c3a1bd9245ddb7da988fcda3332ca9fe7955
5 blocked by a callee,2,Darklang.Stdlib.Cli.UI.Picker.scrolled,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Picker.count,There is no variable named: Stdlib.Cli.UI.Picker.scrolled,,,,,3,f97f27b7a048e98140a352548bfa79570587f367b2a805b15b15ea4694349473
5 blocked by a callee,2,Darklang.Stdlib.Cli.Zsh.deleteAlias,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.readFile,There is no variable named: Stdlib.Cli.Zsh.deleteAlias,,,,,8,b4e3c7727fb70d58ebef6577d3192bc08f258fcd683d0c78c00687364681b3a6
5 blocked by a callee,2,Darklang.Stdlib.Diff.trace,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Diff.tableGet,There is no variable named: Stdlib.Diff.trace,,,,,4,30345462587b79d56adb98216b1e928aea2b43a747ef80ff1bf6ac1679b1e334
5 blocked by a callee,2,Darklang.Stdlib.HttpClient.Sse.applyLine,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.HttpClient.Sse.splitField,There is no variable named: Stdlib.HttpClient.Sse.applyLine,,,,,3,87442675d69e24b48809dcb229a8be73022558cdd5c688823d3630be4f87dc96
5 blocked by a callee,2,Darklang.Stdlib.HttpServer.getMethod,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Http.Request.header,There is no variable named: Stdlib.HttpServer.getMethod,,,,,2,7ae700874a65bfd75273b12c3d672528de455fba81a2dfa25ac33535486af344
5 blocked by a callee,2,Darklang.Stdlib.HttpServer.getPathParam,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.HttpServer.parseRouteSegments,There is no variable named: Stdlib.HttpServer.getPathParam,,,,,8,212907b611b7c030498b1d8f884a3982f9fa82f1d06408d3a593e4458e552eb6
5 blocked by a callee,2,Darklang.Stdlib.HttpServer.matchRouteSegments,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.HttpServer.matchSegment,There is no variable named: Stdlib.HttpServer.matchRouteSegments,,,,,5,3ddb0ac113f65090cf2aeac790e25853549c1ce49383c8be68e80ae2029ba411
5 blocked by a callee,2,Darklang.Stdlib.Pretty.hang,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Pretty.concatAll,There is no variable named: Stdlib.Pretty.hang,,,,,2,6a6759862e2cafa11e015b44c120e296837001d694cd0ef2d8c5c616a591c43f
5 blocked by a callee,2,Darklang.Stdlib.Pretty.renderLoop,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.String.displayWidth,There is no variable named: Stdlib.Pretty.renderLoop,,,,,4,e4612f560db1d1e26dd22be726e03ce5f8c256fd9f1ae06a1dbb156b1146a68c
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.column,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.asText,There is no variable named: Stdlib.Sqlite.column,,,,,3,974221f84fdf68738a452e1d8d6d9d30c68d29ec2d741e63581b16c8400027ff
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.columnP,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.queryP,There is no variable named: Stdlib.Sqlite.columnP,,,,,2,6720835e12405a897e5e483013957adcf8eadaad501c2d438035f8c7850baeb8
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.queryOne,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.queryP,There is no variable named: Stdlib.Sqlite.queryOne,,,,,1,a428e6cfb6633cac30158700f5d7c018c772c59d1ec495e8a638a4d13b8885a9
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.scalarIntP,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.asInt,There is no variable named: Stdlib.Sqlite.scalarIntP,,,,,2,e15c0840d8bade34a4cf67527169152c34d09b730602a0e8e0425c78c69fd625
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.scalarTextP,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.asText,There is no variable named: Stdlib.Sqlite.scalarTextP,,,,,3,c952748654def77c5b76e6d3126f49dfa08d42bda26769c7d9d97eaa3e817b86
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.textOr,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.asText,There is no variable named: Stdlib.Sqlite.textOr,,,,,2,bbc323ff944265dbf03bf097fff956581e15108c11aee6cc797b0f57e0e9cd9c
5 blocked by a callee,2,Darklang.Stdlib.Sqlite.uuidField,Darklang.Stdlib,no,no-compile,callee,Darklang.Stdlib.Sqlite.asText,There is no variable named: Stdlib.Sqlite.uuidField,,,,,2,af3c673e7ac0b279b71be8e76f62247bc671148e058d8a5c1cc5e5f06274a4b7
5 blocked by a callee,2,Darklang.Stdlib.ValueSearch.findByType,Darklang.Stdlib,no,no-compile,callee,Darklang.LanguageTools.PackageManager.Value.locations,There is no variable named: Stdlib.ValueSearch.findByType,,,,,8,c5b379edb36d01cc359f6fde38d5aa618b9e8cce7737e9c9d2d7b6c5ee0e9b5c
5 blocked by a callee,2,Darklang.Tracing.Format.padNum,Darklang.Tracing,no,no-compile,callee,Darklang.Stdlib.String.displayWidth,blocked by callee Darklang.Stdlib.String.padStartToWidth: There is no variable named: Stdlib.String.padStartToWidth,,,,,2,82d1a9611fcf7718b9949f0e281d0158469c1885136160d245a1850941a35660
5 blocked by a callee,2,Darklang.WIP.AI.OpenAI.Chat.delete,Darklang.WIP,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.request: There is no variable named: Stdlib.HttpClient.request,,,,,7,c054172ff7f35ec504ec9a26006356034160360f9980a15e38f7d7b82e9caddf
5 blocked by a callee,2,Darklang.WIP.AI.OpenAI.Images.createVariations,Darklang.WIP,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.post: There is no variable named: Stdlib.HttpClient.post,,,,,12,c7f1e736f986af02380d96eee61876c97cbafa2ea5b471e0031f1942f068a9bd
5 blocked by a callee,2,Darklang.WIP.AI.OpenAI.Models.delete,Darklang.WIP,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.request: There is no variable named: Stdlib.HttpClient.request,,,,,7,4771f9d47b4cd52149e88296c3c2406ed54a8c26434dc8573bb841445fa0a065
5 blocked by a callee,2,Darklang.WIP.AI.OpenAI.Models.get,Darklang.WIP,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.get: There is no variable named: Stdlib.HttpClient.get,,,,,7,2bf52fdfb71924a07842cffd7d8c0a9c275437bac925620a9177fb601f8476f4
5 blocked by a callee,2,Darklang.WIP.AI.OpenAI.Models.list,Darklang.WIP,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.get: There is no variable named: Stdlib.HttpClient.get,,,,,9,63c81039ca7d3905a69c662fad6b09b5de9f6e228285cebf02f4d7b9d12c05c8
5 blocked by a callee,2,Darklang.WIP.AI.OpenAI.Responses.listInputItems,Darklang.WIP,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.get: There is no variable named: Stdlib.HttpClient.get,,,,,9,9da72b9bd126905fcdf81ff2cc878e18d76ab7742c191a569ecd8cbc9191784f
5 blocked by a callee,2,Feriel.ModelContextProtocol.PushNotification.Tools.Ntfy.sendNotification,Feriel.ModelContextProtocol,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.HttpClient.post: There is no variable named: Stdlib.HttpClient.post,,,,,4,771c47161e724ed0af2391f540ff673d56abd6187aab2f267ced35914a4e4c7e
5 blocked by a callee,2,Feriel.ModelContextProtocol.PushNotification.Tools.Pushover.sendNotification,Feriel.ModelContextProtocol,no,no-compile,callee,Darklang.Stdlib.HttpClient.toString,blocked by callee Darklang.Stdlib.Env.get: There is no variable named: Stdlib.Env.get,,,,,5,076c2ceff40792034a012eedceeba81d27f70ce9cb45ec1788659289c55c1dd8
5 blocked by a callee,3,Darklang.Cli.AI.Agent.complete,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.pathExists,blocked by callee Darklang.Stdlib.Cli.FileSystem.pathExists: There is no variable named: Stdlib.Cli.FileSystem.pathExists,,,,,4,290031349c5c78ae271ec33786df2698e8d8445f69fa8fabc19ce8f06bb9ff0c
5 blocked by a callee,3,Darklang.Cli.AI.Agent.currentBranchName,Darklang.Cli,no,no-compile,callee,Darklang.SCM.Branch.isMain,blocked by callee Darklang.Stdlib.Cli.Tui.TerminalSession.State: Unknown type reference: Stdlib.Cli.Tui.TerminalSession.State,,,,,1,2f863032d5dadfdac21dab60cdb5c0d730c633f018cf50c81fe329295be85ae0
5 blocked by a callee,3,Darklang.Cli.AI.Agent.findCliExecutable,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.pathExists,blocked by callee Darklang.Stdlib.Cli.FileSystem.pathExists: There is no variable named: Stdlib.Cli.FileSystem.pathExists,,,,,2,e5a6ddaed4cf7340d9e26753477d67086ca099a860ed6336f6c6978faecfb4a7
5 blocked by a callee,3,Darklang.Cli.Apps.Command.help,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.String.displayWidth,blocked by callee Darklang.Stdlib.Cli.Tui.TerminalSession.State: Unknown type reference: Stdlib.Cli.Tui.TerminalSession.State,,,,,6,8e71a9a27af43aabb411c7f0e3e98c01ca5706f5eeac89fa62293f8609a5ca48
5 blocked by a callee,3,Darklang.Cli.Apps.Editor.sectionRows,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.String.displayWidth,blocked by callee Darklang.Stdlib.Cli.Tui.Text.clipToWidth: There is no variable named: Stdlib.Cli.Tui.Text.clipToWidth,,,,,5,8e324502580a9978f1ac84c394cc82bcd5aae703b05b2e115bcda86e90a9d9ee
5 blocked by a callee,3,Darklang.Cli.Apps.Service.launchdPlist,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Sys.currentExecutablePath,blocked by callee Darklang.Stdlib.Cli.Daemon.launcher: There is no variable named: Stdlib.Cli.Daemon.launcher,,,,,1,c16827b735400a5e4eed10d8dd16a4bb0a8148cc08c8f3cdbe6f504bad6e1a9d
5 blocked by a callee,3,Darklang.Cli.Apps.Service.systemdUnit,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Sys.currentExecutablePath,blocked by callee Darklang.Stdlib.Cli.Daemon.launcher: There is no variable named: Stdlib.Cli.Daemon.launcher,,,,,1,a1e8111f834b147d2c924edd5bce3921080b8ca15f5c271634efd8378c342ebc
5 blocked by a callee,3,Darklang.Cli.Apps.Service.unitPath,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.getenv,blocked by callee Darklang.Stdlib.Cli.Env.home: There is no variable named: Stdlib.Cli.Env.home,,,,,2,5acbc72f965c385ae1dbcaa7232e1031f0fef52cc8675c801fc2c85ee6d24e0a
5 blocked by a callee,3,Darklang.Cli.Apps.Views.AiChats.padRight,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,blocked by callee Darklang.Stdlib.Cli.Tui.Text.fitToWidth: There is no variable named: Stdlib.Cli.Tui.Text.fitToWidth,,,,,1,c8f114ea6df5f61a2ce721f42f901c41ad58f63bb43dc189a5fd1a78850df971
5 blocked by a callee,3,Darklang.Cli.Apps.Views.App.listPicker,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.UI.Picker.make,blocked by callee Darklang.Stdlib.Cli.UI.Picker.State: Unknown type reference: Stdlib.Cli.UI.Picker.State,,,,,3,8672d9513848af4d91e42770298816888ad609a4edf81cee8b3ac6adf6743a2c
5 blocked by a callee,3,Darklang.Cli.Apps.Views.PackageStats.padRight,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,blocked by callee Darklang.Stdlib.Cli.Tui.Text.fitToWidth: There is no variable named: Stdlib.Cli.Tui.Text.fitToWidth,,,,,1,c8f114ea6df5f61a2ce721f42f901c41ad58f63bb43dc189a5fd1a78850df971
5 blocked by a callee,3,Darklang.Cli.Apps.Views.UiGallery.heading,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,blocked by callee Darklang.Stdlib.Cli.UI.Layout.Region: Unknown type reference: Stdlib.Cli.UI.Layout.Region,,,,,2,75e155e94e3e36947b60c8f966f1243fe91c20e17d10648a10be2b6a42fc3f0d
5 blocked by a callee,3,Darklang.Cli.Apps.Views.UiGallery.paletteRow,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,blocked by callee Darklang.Stdlib.Cli.UI.Layout.Region: Unknown type reference: Stdlib.Cli.UI.Layout.Region,,,,,4,24b36c62ed382cbb580feea62e3bf06682295d1fe1caac4136202fc6d73b07b8
5 blocked by a callee,3,Darklang.Cli.Backups.list,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Posix.listDir,blocked by callee Darklang.Stdlib.Cli.Dir.list: There is no variable named: Stdlib.Cli.Dir.list,,,,,9,f591a32b77f8aa532e52b9a9e52080c8ef5b80903829f6119eaea74f4af9a457
5 blocked by a callee,3,Darklang.Cli.Backups.sizeOf,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.LocalStore.path,blocked by callee Darklang.Stdlib.Cli.File.size: There is no variable named: Stdlib.Cli.File.size,,,,,3,f943815096c3d257f117ac14b6a946a87be81367eee256c19ae3b09b4d56f879
5 blocked by a callee,3,Darklang.Cli.Branch.bareTargetBranch,Darklang.Cli,no,no-compile,callee,Darklang.SCM.Branch.isMain,blocked by callee Darklang.Stdlib.LocalStore.path: There is no variable named: Stdlib.LocalStore.path,,,,,5,46db227095e19ec1e323da60c3431cb3eb587358f29a70191ea7bc01f9677eae
5 blocked by a callee,3,Darklang.Cli.Branch.whereLabel,Darklang.Cli,no,no-compile,callee,Darklang.SCM.Branch.isMain,blocked by callee Darklang.Stdlib.LocalStore.path: There is no variable named: Stdlib.LocalStore.path,,,,,2,471fdbc69c5637ad06b398fc3dc2d19fec0677aa61e7505cc47a064754fa20bf
5 blocked by a callee,3,Darklang.Cli.Commit.propagateOne,Darklang.Cli,no,no-compile,callee,Darklang.SCM.Propagation.repointDependents,blocked by callee Darklang.SCM.Propagation.repointDependents: There is no variable named: Builtin.pmPropagate,,,,,5,aaa4ea361e64e5eb3927197df5bf819ddac8fe1b0d82286d2bc23426546b6d2a
5 blocked by a callee,3,Darklang.Cli.CompletionPicker.viewAtSize,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.Tui.Text.clipToWidth,blocked by callee Darklang.Stdlib.Cli.Tui.Cursor: Unknown type reference: Stdlib.Cli.Tui.Cursor,,,,,15,8957d9a7fa593d098b34b097547323deb0e32aacb6ccaf06f3056eedaa7686be
5 blocked by a callee,3,Darklang.Cli.CompletionPicker.visibleCapacity,Darklang.Cli,no,no-compile,callee,Darklang.Cli.CompletionPicker.layoutAtSize,blocked by callee Darklang.Stdlib.Cli.Tui.Size: Unknown type reference: Stdlib.Cli.Tui.Size,,,,,1,9cd635a926fa9fc865856fae0764458595fd1fe43eaf36dde9bdfa3ec69ce2c3
5 blocked by a callee,3,Darklang.Cli.Config.readConfig,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.readFile,blocked by callee Darklang.Stdlib.Cli.FileSystem.pathExists: There is no variable named: Stdlib.Cli.FileSystem.pathExists,,,,,5,84d0b9224bb30c1c292248098c05538b034f32a77e8537ccc78dc5bfa740c405
5 blocked by a callee,3,Darklang.Cli.Config.writeConfig,Darklang.Cli,no,no-compile,callee,Darklang.Stdlib.Cli.FileSystem.overwriteFile,blocked by callee Darklang.Stdlib.Cli.FileSystem.overwriteFile: There is no variable named: Stdlib.Cli.FileSystem.overwriteFile,,,,,4,c05f7bbbc82d205e32cd186efd07041e72feef37dd85671a9583c2538ac0c39f
